account_id,account_number,customer_id,product_id,branch_id,open_date,close_date,account_status,currency,current_balance,account_type
AC00243,81510900000243,CU04404,PR009,BR009,2025-06-15,,DORMANT,INR,63657.36,FIXED_DEPOSIT
AC00244,50363800000244,CU00933,PR003,BR006,2023-01-18,2026-08-24,CLOSED,INR,57490.58,SAVINGS
AC00245,37599800000245,CU02979,PR006,BR004,2021-01-28,2023-10-22,CLOSED,INR,3259.35,CURRENT
AC00246,32268000000246,CU00651,PR005,BR004,2020-03-06,,ACTIVE,INR,53007.73,CURRENT
AC00247,94392500000247,CU01774,PR003,BR007,2020-11-10,,DORMANT,INR,92390.78,SAVINGS
AC00248,10725200000248,CU00438,PR005,BR010,2024-07-17,2026-08-27,CLOSED,INR,34528.41,CURRENT
AC00249,81067500000249,CU03518,PR007,BR008,2019-03-20,2021-03-04,CLOSED,INR,167901.42,FIXED_DEPOSIT
AC00250,83427400000250,CU01766,PR002,BR010,2022-01-28,,ACTIVE,INR,7655.93,SAVINGS
AC00251,55777700000251,CU01077,PR001,BR006,2020-08-02,,DORMANT,INR,241885.65,SAVINGS
AC00252,23160200000252,CU03305,PR006,BR002,2020-11-19,,DORMANT,INR,225110.33,CURRENT
AC00253,13353500000253,CU01890,PR008,BR001,2021-02-02,2025-07-14,CLOSED,INR,11883.92,FIXED_DEPOSIT
AC00254,38665400000254,CU03117,PR005,BR001,2025-01-09,2026-08-27,CLOSED,INR,159872.68,CURRENT
AC00255,81747700000255,CU03601,PR004,BR004,2024-11-10,,ACTIVE,INR,36080.25,CURRENT
AC00256,79081100000256,CU00072,PR009,BR010,2023-07-02,,DORMANT,INR,118288.77,FIXED_DEPOSIT
AC00257,28068700000257,CU04648,PR004,BR006,2024-07-25,,ACTIVE,INR,84932.21,CURRENT
AC00258,33617000000258,CU04039,PR009,BR004,2020-10-11,,DORMANT,INR,245282.76,FIXED_DEPOSIT
AC00259,97356800000259,CU02512,PR002,BR007,2021-08-01,2024-08-28,CLOSED,INR,56150.45,SAVINGS
AC00260,20691300000260,CU02047,PR008,BR005,2024-04-15,2026-08-23,CLOSED,INR,199675.44,FIXED_DEPOSIT
AC00261,20864100000261,CU04626,PR001,BR010,2018-03-27,,DORMANT,INR,133482.78,SAVINGS
AC00262,27014700000262,CU04774,PR006,BR009,2022-06-12,,ACTIVE,INR,15952.33,CURRENT
AC00263,26073900000263,CU03857,PR006,BR010,2021-08-31,2022-07-08,CLOSED,INR,27356.82,CURRENT
AC00264,90378200000264,CU04488,PR007,BR007,2024-08-10,,DORMANT,INR,15890.92,FIXED_DEPOSIT
AC00265,57163500000265,CU03160,PR007,BR002,2023-03-13,,ACTIVE,INR,7595.68,FIXED_DEPOSIT
AC00266,81569100000266,CU00186,PR008,BR002,2022-02-16,2024-09-14,CLOSED,INR,98783.19,FIXED_DEPOSIT
AC00267,61662100000267,CU00892,PR008,BR001,2022-12-20,,DORMANT,INR,7882.24,FIXED_DEPOSIT
AC00268,15891200000268,CU03850,PR004,BR009,2024-03-03,,ACTIVE,INR,24012.94,CURRENT
AC00269,96198200000269,CU01815,PR001,BR001,2023-02-15,,ACTIVE,INR,215920.98,SAVINGS
AC00270,39464600000270,CU00799,PR003,BR005,2021-11-15,,ACTIVE,INR,153877.34,SAVINGS
AC00271,74795100000271,CU03994,PR005,BR009,2023-06-12,,DORMANT,INR,223294.80,CURRENT
AC00272,54818200000272,CU02034,PR009,BR005,2025-11-19,,ACTIVE,INR,72158.89,FIXED_DEPOSIT
AC00273,12232700000273,CU04041,PR003,BR005,2021-11-02,2022-05-23,CLOSED,INR,160995.82,SAVINGS
AC00274,10085700000274,CU03475,PR007,BR010,2025-07-15,,ACTIVE,INR,31589.64,FIXED_DEPOSIT
AC00275,32002600000275,CU00152,PR001,BR005,2020-12-24,2023-08-16,CLOSED,INR,115691.29,SAVINGS
AC00276,11544300000276,CU00490,PR002,BR010,2025-07-18,2026-08-24,CLOSED,INR,84693.36,SAVINGS
AC00277,51723900000277,CU02807,PR005,BR004,2019-02-12,2020-04-15,CLOSED,INR,220815.82,CURRENT
AC00278,32943600000278,CU04923,PR005,BR003,2018-12-25,,ACTIVE,INR,166352.03,CURRENT
AC00279,19308400000279,CU01385,PR009,BR008,2024-01-02,,ACTIVE,INR,89350.52,FIXED_DEPOSIT
AC00280,79210400000280,CU01605,PR001,BR006,2021-03-07,2023-12-10,CLOSED,INR,220656.63,SAVINGS
AC00281,13179000000281,CU02699,PR009,BR008,2019-12-26,,ACTIVE,INR,77377.41,FIXED_DEPOSIT
AC00282,57398900000282,CU02916,PR006,BR009,2019-08-20,,ACTIVE,INR,50047.89,CURRENT
AC00283,69443000000283,CU03820,PR001,BR010,2019-05-07,,ACTIVE,INR,56697.59,SAVINGS
AC00284,83768700000284,CU00536,PR009,BR002,2024-07-24,2026-08-21,CLOSED,INR,130659.52,FIXED_DEPOSIT
AC00285,13117200000285,CU01991,PR003,BR007,2018-11-04,,ACTIVE,INR,106155.48,SAVINGS
AC00286,71064900000286,CU02142,PR008,BR008,2020-03-05,2025-03-28,CLOSED,INR,239670.11,FIXED_DEPOSIT
AC00287,43338900000287,CU04192,PR001,BR005,2024-10-09,,ACTIVE,INR,62327.40,SAVINGS
AC00288,64619700000288,CU02970,PR002,BR004,2024-01-06,,ACTIVE,INR,49487.31,SAVINGS
AC00289,83678600000289,CU00126,PR004,BR003,2022-12-25,,ACTIVE,INR,18.33,CURRENT
AC00290,63996900000290,CU02598,PR006,BR007,2025-05-11,,ACTIVE,INR,202.65,CURRENT
AC00291,41347100000291,CU02077,PR004,BR008,2022-08-18,2025-10-12,CLOSED,INR,248648.32,CURRENT
AC00292,52715200000292,CU01010,PR002,BR002,2023-01-14,,ACTIVE,INR,2209.60,SAVINGS
AC00293,65268900000293,CU00664,PR006,BR004,2021-09-27,,ACTIVE,INR,46546.92,CURRENT
AC00294,32912500000294,CU00845,PR005,BR002,2025-09-17,2026-08-21,CLOSED,INR,139491.46,CURRENT
AC00295,53139700000295,CU00798,PR001,BR006,2021-07-13,,DORMANT,INR,74987.26,SAVINGS
AC00296,61464700000296,CU00854,PR001,BR005,2020-01-23,,DORMANT,INR,187184.62,SAVINGS
AC00297,98511100000297,CU03931,PR008,BR003,2023-02-08,,DORMANT,INR,176269.48,FIXED_DEPOSIT
AC00298,75221700000298,CU03064,PR001,BR005,2019-01-01,,DORMANT,INR,42642.26,SAVINGS
AC00299,50808000000299,CU02101,PR008,BR002,2022-04-09,,ACTIVE,INR,2325.23,FIXED_DEPOSIT
AC00300,39486000000300,CU02236,PR005,BR003,2022-10-20,,ACTIVE,INR,24869.84,CURRENT
AC00301,86487800000301,CU04883,PR004,BR005,2023-11-12,2025-05-27,CLOSED,INR,86055.30,CURRENT
AC00302,87139000000302,CU02659,PR007,BR009,2022-01-03,,ACTIVE,INR,50.68,FIXED_DEPOSIT
AC00303,85658300000303,CU03389,PR001,BR004,2023-03-23,,DORMANT,INR,28844.05,SAVINGS
AC00304,84138400000304,CU02139,PR003,BR006,2024-02-09,2026-08-22,CLOSED,INR,92030.90,SAVINGS
AC00305,93587300000305,CU03162,PR007,BR006,2024-09-09,,ACTIVE,INR,113595.80,FIXED_DEPOSIT
AC00306,39120500000306,CU03471,PR005,BR008,2022-10-13,2023-06-30,CLOSED,INR,84313.26,CURRENT
AC00307,53856900000307,CU04148,PR001,BR002,2024-11-26,,DORMANT,INR,167829.21,SAVINGS
AC00308,87088100000308,CU00403,PR007,BR005,2022-09-28,,ACTIVE,INR,10483.66,FIXED_DEPOSIT
AC00309,64482500000309,CU04109,PR007,BR006,2025-12-22,,DORMANT,INR,98777.91,FIXED_DEPOSIT
AC00310,62926400000310,CU01999,PR002,BR008,2024-03-29,2026-08-26,CLOSED,INR,28345.88,SAVINGS
AC00311,11626800000311,CU04116,PR008,BR010,2020-07-19,,DORMANT,INR,31268.82,FIXED_DEPOSIT
AC00312,34949600000312,CU02593,PR009,BR004,2022-06-26,,ACTIVE,INR,53247.07,FIXED_DEPOSIT
AC00313,59841400000313,CU04697,PR005,BR002,2021-01-04,,ACTIVE,INR,140.09,CURRENT
AC00314,99886000000314,CU01271,PR003,BR010,2022-05-05,,DORMANT,INR,130650.88,SAVINGS
AC00315,28048900000315,CU02978,PR007,BR002,2023-01-18,,DORMANT,INR,42732.88,FIXED_DEPOSIT
AC00316,81253900000316,CU03802,PR007,BR005,2021-07-16,,ACTIVE,INR,84948.97,FIXED_DEPOSIT
AC00317,67759100000317,CU03343,PR009,BR009,2023-12-26,2026-08-23,CLOSED,INR,179642.16,FIXED_DEPOSIT
AC00318,19285300000318,CU04852,PR007,BR007,2019-08-20,2024-04-04,CLOSED,INR,45487.48,FIXED_DEPOSIT
AC00319,37098600000319,CU03869,PR004,BR005,2021-06-04,,ACTIVE,INR,23627.37,CURRENT
AC00320,61637600000320,CU03617,PR005,BR005,2021-11-29,2024-05-19,CLOSED,INR,22097.94,CURRENT
AC00321,35141700000321,CU02594,PR001,BR004,2023-11-15,,DORMANT,INR,197539.01,SAVINGS
AC00322,30226900000322,CU03248,PR009,BR008,2021-03-02,,DORMANT,INR,237174.43,FIXED_DEPOSIT
AC00323,68236300000323,CU01277,PR008,BR004,2019-05-29,,ACTIVE,INR,40586.00,FIXED_DEPOSIT
AC00324,36174300000324,CU04334,PR002,BR008,2022-07-09,2026-04-13,CLOSED,INR,81580.54,SAVINGS
AC00325,19396200000325,CU04704,PR001,BR010,2019-12-08,2024-09-17,CLOSED,INR,240898.34,SAVINGS
AC00326,85052400000326,CU04037,PR008,BR007,2022-10-19,,ACTIVE,INR,1258.99,FIXED_DEPOSIT
AC00327,25007300000327,CU02352,PR001,BR010,2025-05-18,,DORMANT,INR,105253.11,SAVINGS
AC00328,13740400000328,CU04790,PR009,BR010,2019-10-04,,DORMANT,INR,88107.02,FIXED_DEPOSIT
AC00329,55189900000329,CU00790,PR003,BR005,2018-01-28,,DORMANT,INR,38702.47,SAVINGS
AC00330,66289600000330,CU03927,PR003,BR003,2019-04-06,2024-03-11,CLOSED,INR,216444.34,SAVINGS
AC00331,75791000000331,CU04839,PR002,BR007,2018-07-15,,ACTIVE,INR,6023.32,SAVINGS
AC00332,81964800000332,CU00441,PR004,BR002,2019-10-23,,DORMANT,INR,123747.58,CURRENT
AC00333,62711300000333,CU02056,PR006,BR005,2020-05-27,,ACTIVE,INR,40609.84,CURRENT
AC00334,44862000000334,CU01536,PR007,BR010,2023-11-17,,DORMANT,INR,203964.97,FIXED_DEPOSIT
AC00335,82306300000335,CU00932,PR008,BR005,2018-11-15,,DORMANT,INR,89045.34,FIXED_DEPOSIT
AC00336,85042100000336,CU03278,PR009,BR006,2018-11-04,,DORMANT,INR,249522.48,FIXED_DEPOSIT
AC00337,26754500000337,CU01300,PR004,BR003,2021-07-19,2026-08-07,CLOSED,INR,138249.08,CURRENT
AC00338,16978000000338,CU02224,PR009,BR007,2018-11-13,,DORMANT,INR,190463.33,FIXED_DEPOSIT
AC00339,48424100000339,CU03153,PR003,BR008,2021-09-23,,ACTIVE,INR,2622.36,SAVINGS
AC00340,99301900000340,CU04804,PR003,BR004,2021-01-03,2022-06-05,CLOSED,INR,195265.18,SAVINGS
AC00341,87509500000341,CU02345,PR005,BR010,2022-12-01,,DORMANT,INR,170531.49,CURRENT
AC00342,91716900000342,CU03006,PR003,BR001,2022-02-11,2025-12-19,CLOSED,INR,207641.47,SAVINGS
AC00343,94141500000343,CU03793,PR003,BR001,2022-10-02,,DORMANT,INR,166157.49,SAVINGS
AC00344,10592600000344,CU03074,PR008,BR005,2018-01-10,,ACTIVE,INR,10067.79,FIXED_DEPOSIT
AC00345,27055800000345,CU01475,PR001,BR002,2021-03-26,,DORMANT,INR,219034.51,SAVINGS
AC00346,93300800000346,CU01134,PR004,BR004,2025-02-05,,DORMANT,INR,2965.57,CURRENT
AC00347,25512200000347,CU03840,PR004,BR003,2021-11-08,,DORMANT,INR,175258.35,CURRENT
AC00348,30167300000348,CU01782,PR004,BR004,2022-01-17,2024-07-22,CLOSED,INR,227221.27,CURRENT
AC00349,90827800000349,CU01941,PR007,BR007,2023-03-22,2026-08-27,CLOSED,INR,169949.77,FIXED_DEPOSIT
AC00350,64457900000350,CU02169,PR004,BR005,2024-12-01,2026-08-21,CLOSED,INR,62831.83,CURRENT
AC00351,49712300000351,CU01044,PR006,BR001,2022-07-10,,DORMANT,INR,29707.52,CURRENT
AC00352,90200000000352,CU03005,PR005,BR002,2018-07-25,,DORMANT,INR,219474.40,CURRENT
AC00353,27951600000353,CU04974,PR002,BR002,2023-02-24,,DORMANT,INR,86097.30,SAVINGS
AC00354,72440700000354,CU04295,PR002,BR009,2019-12-22,2025-06-07,CLOSED,INR,170372.44,SAVINGS
AC00355,75982200000355,CU03983,PR002,BR006,2020-08-15,2025-01-18,CLOSED,INR,13413.23,SAVINGS
AC00356,64627100000356,CU04331,PR008,BR007,2021-03-29,,ACTIVE,INR,880.69,FIXED_DEPOSIT
AC00357,18930100000357,CU04364,PR009,BR002,2025-06-23,,ACTIVE,INR,98243.35,FIXED_DEPOSIT
AC00358,90554200000358,CU00142,PR004,BR006,2019-10-14,2024-05-02,CLOSED,INR,221887.90,CURRENT
AC00359,93092700000359,CU01127,PR002,BR005,2024-11-01,2026-08-25,CLOSED,INR,212948.54,SAVINGS
AC00360,56375000000360,CU03532,PR003,BR007,2025-08-14,,ACTIVE,INR,4187.67,SAVINGS
AC00361,76616400000361,CU04946,PR006,BR007,2024-06-08,,DORMANT,INR,76318.25,CURRENT
AC00362,76279700000362,CU04750,PR001,BR005,2025-03-30,2026-08-28,CLOSED,INR,174579.41,SAVINGS
AC00363,52897300000363,CU02380,PR007,BR005,2024-01-31,2024-12-10,CLOSED,INR,41974.19,FIXED_DEPOSIT
AC00364,46907300000364,CU02931,PR007,BR006,2020-06-05,,DORMANT,INR,94820.27,FIXED_DEPOSIT
AC00365,55186800000365,CU04110,PR002,BR005,2025-11-04,,DORMANT,INR,23706.82,SAVINGS
AC00366,56755300000366,CU02356,PR009,BR010,2024-05-21,,ACTIVE,INR,8471.01,FIXED_DEPOSIT
AC00367,71056200000367,CU03814,PR003,BR002,2019-03-19,,ACTIVE,INR,159467.39,SAVINGS
AC00368,88806400000368,CU00450,PR002,BR001,2022-01-19,,DORMANT,INR,170008.85,SAVINGS
AC00369,90802600000369,CU00736,PR005,BR003,2021-02-13,,ACTIVE,INR,8593.54,CURRENT
AC00370,74100600000370,CU01152,PR003,BR006,2018-12-27,,DORMANT,INR,202322.54,SAVINGS
AC00371,79623300000371,CU00180,PR007,BR007,2023-05-26,,DORMANT,INR,96420.43,FIXED_DEPOSIT
AC00372,23103800000372,CU04800,PR009,BR005,2022-05-28,,ACTIVE,INR,11767.39,FIXED_DEPOSIT
AC00373,62492900000373,CU03831,PR001,BR006,2021-01-04,,ACTIVE,INR,41142.32,SAVINGS
AC00374,85931400000374,CU03304,PR002,BR010,2020-04-04,2022-10-07,CLOSED,INR,70690.58,SAVINGS
AC00375,34067000000375,CU04346,PR005,BR006,2025-11-10,,ACTIVE,INR,106049.73,CURRENT
AC00376,27855400000376,CU01853,PR002,BR007,2025-03-15,2026-08-26,CLOSED,INR,71913.38,SAVINGS
AC00377,43826000000377,CU03967,PR001,BR006,2023-05-13,,ACTIVE,INR,66750.95,SAVINGS
AC00378,36365000000378,CU00138,PR009,BR008,2021-02-11,,ACTIVE,INR,98419.03,FIXED_DEPOSIT
AC00379,79823300000379,CU02531,PR006,BR003,2020-03-20,,ACTIVE,INR,68911.22,CURRENT
AC00380,97081500000380,CU04102,PR009,BR007,2020-03-20,,ACTIVE,INR,27312.61,FIXED_DEPOSIT
AC00381,89312000000381,CU00618,PR002,BR006,2022-03-14,2026-01-04,CLOSED,INR,234650.96,SAVINGS
AC00382,53734500000382,CU01964,PR001,BR007,2020-04-28,,DORMANT,INR,18521.46,SAVINGS
AC00383,94246300000383,CU00486,PR009,BR008,2019-12-20,2024-09-01,CLOSED,INR,55913.33,FIXED_DEPOSIT
AC00384,22518800000384,CU00247,PR007,BR008,2019-04-30,2023-06-05,CLOSED,INR,209324.07,FIXED_DEPOSIT
AC00385,20123700000385,CU03818,PR001,BR005,2021-11-21,2022-09-25,CLOSED,INR,113629.65,SAVINGS
AC00386,19470400000386,CU00071,PR003,BR004,2020-08-21,,DORMANT,INR,69097.61,SAVINGS
AC00387,15277300000387,CU04051,PR009,BR010,2025-04-19,,DORMANT,INR,206033.87,FIXED_DEPOSIT
AC00388,62144000000388,CU02322,PR002,BR003,2022-03-10,,DORMANT,INR,65889.31,SAVINGS
AC00389,70433100000389,CU03247,PR005,BR005,2019-04-15,2022-02-24,CLOSED,INR,18220.90,CURRENT
AC00390,10425200000390,CU02691,PR002,BR010,2022-08-23,2026-08-25,CLOSED,INR,112857.35,SAVINGS
AC00391,36800200000391,CU00615,PR007,BR004,2018-10-07,2021-01-03,CLOSED,INR,150378.14,FIXED_DEPOSIT
AC00392,30144200000392,CU02696,PR004,BR005,2020-07-25,,ACTIVE,INR,18625.67,CURRENT
AC00393,89681400000393,CU03183,PR004,BR002,2019-07-03,,DORMANT,INR,23494.71,CURRENT
AC00394,28739400000394,CU02895,PR006,BR001,2019-04-18,2021-09-26,CLOSED,INR,71440.90,CURRENT
AC00395,17080500000395,CU01876,PR001,BR008,2023-02-27,,ACTIVE,INR,10019.47,SAVINGS
AC00396,91390900000396,CU04136,PR003,BR004,2023-02-14,2023-09-01,CLOSED,INR,246547.57,SAVINGS
AC00397,11154500000397,CU02375,PR006,BR002,2020-12-22,,DORMANT,INR,13321.64,CURRENT
AC00398,93247800000398,CU03060,PR006,BR008,2025-09-26,2026-08-28,CLOSED,INR,41611.20,CURRENT
AC00399,81675700000399,CU02434,PR003,BR004,2022-02-05,,ACTIVE,INR,169196.30,SAVINGS
AC00400,44886600000400,CU00737,PR005,BR002,2022-07-08,,ACTIVE,INR,17222.86,CURRENT
AC00401,48343700000401,CU03142,PR003,BR001,2024-07-02,2026-08-27,CLOSED,INR,132737.12,SAVINGS
AC00402,62939900000402,CU00953,PR009,BR008,2021-09-07,2024-08-18,CLOSED,INR,45600.71,FIXED_DEPOSIT
AC00403,20162000000403,CU04010,PR009,BR010,2024-05-20,2025-08-08,CLOSED,INR,202067.48,FIXED_DEPOSIT
AC00404,11726800000404,CU04198,PR006,BR006,2024-01-20,,DORMANT,INR,37383.11,CURRENT
AC00405,15235900000405,CU04835,PR004,BR009,2024-11-13,2026-08-20,CLOSED,INR,15134.50,CURRENT
AC00406,50058200000406,CU02055,PR009,BR010,2023-01-19,,DORMANT,INR,85764.00,FIXED_DEPOSIT
AC00407,86422600000407,CU01658,PR001,BR003,2020-03-18,2024-10-11,CLOSED,INR,112518.88,SAVINGS
AC00408,17210900000408,CU02348,PR006,BR006,2021-07-15,,DORMANT,INR,166993.14,CURRENT
AC00409,96447200000409,CU00023,PR008,BR007,2025-03-18,,ACTIVE,INR,201269.46,FIXED_DEPOSIT
AC00410,83558900000410,CU03813,PR004,BR008,2018-04-17,,ACTIVE,INR,6321.60,CURRENT
AC00411,20571900000411,CU01424,PR001,BR006,2020-03-08,2023-02-02,CLOSED,INR,219518.60,SAVINGS
AC00412,75057100000412,CU03220,PR008,BR007,2023-12-30,,ACTIVE,INR,25246.53,FIXED_DEPOSIT
AC00413,50564900000413,CU00103,PR005,BR001,2022-05-26,2024-05-29,CLOSED,INR,166954.42,CURRENT
AC00414,22481700000414,CU02540,PR008,BR006,2024-11-04,,DORMANT,INR,187850.10,FIXED_DEPOSIT
AC00415,18847500000415,CU04437,PR009,BR008,2018-03-16,,ACTIVE,INR,164.10,FIXED_DEPOSIT
AC00416,36306900000416,CU00434,PR009,BR006,2025-04-26,,ACTIVE,INR,49963.32,FIXED_DEPOSIT
AC00417,11233300000417,CU00963,PR003,BR007,2022-03-20,,DORMANT,INR,241898.93,SAVINGS
AC00418,88537100000418,CU04218,PR008,BR010,2023-11-10,,ACTIVE,INR,34942.11,FIXED_DEPOSIT
AC00419,90445900000419,CU04319,PR006,BR004,2025-08-27,2026-08-29,CLOSED,INR,126268.69,CURRENT
AC00420,34982100000420,CU01236,PR002,BR004,2023-08-06,,DORMANT,INR,41255.58,SAVINGS
AC00421,64647000000421,CU03251,PR008,BR008,2022-06-23,,ACTIVE,INR,20468.64,FIXED_DEPOSIT
AC00422,92948100000422,CU04709,PR005,BR005,2024-09-04,2026-08-28,CLOSED,INR,195446.67,CURRENT
AC00423,14589000000423,CU03936,PR002,BR001,2025-11-02,,DORMANT,INR,174094.44,SAVINGS
AC00424,85913700000424,CU02904,PR007,BR002,2020-10-22,2021-09-27,CLOSED,INR,163761.52,FIXED_DEPOSIT
AC00425,79198300000425,CU01114,PR004,BR001,2018-03-03,2021-05-16,CLOSED,INR,244355.64,CURRENT
AC00426,53762600000426,CU02293,PR008,BR004,2018-02-17,2021-01-25,CLOSED,INR,243202.16,FIXED_DEPOSIT
AC00427,34776100000427,CU00350,PR006,BR006,2023-10-26,,ACTIVE,INR,166.62,CURRENT
AC00428,56227700000428,CU00049,PR004,BR004,2018-06-15,,ACTIVE,INR,11.28,CURRENT
AC00429,24092500000429,CU01059,PR006,BR001,2020-06-13,2022-11-16,CLOSED,INR,82668.30,CURRENT
AC00430,72479300000430,CU03771,PR008,BR001,2021-11-09,,ACTIVE,INR,172652.34,FIXED_DEPOSIT
AC00431,75329000000431,CU03134,PR003,BR010,2022-04-16,,DORMANT,INR,169932.52,SAVINGS
AC00432,95418300000432,CU03935,PR005,BR006,2018-02-09,,DORMANT,INR,192017.17,CURRENT
AC00433,47389200000433,CU00730,PR009,BR002,2019-03-02,,ACTIVE,INR,1742.38,FIXED_DEPOSIT
AC00434,34567700000434,CU04296,PR002,BR007,2021-05-21,,DORMANT,INR,58973.43,SAVINGS
AC00435,16684700000435,CU01478,PR009,BR004,2020-09-30,,ACTIVE,INR,21966.88,FIXED_DEPOSIT
AC00436,61608300000436,CU04461,PR002,BR001,2021-09-02,,DORMANT,INR,31279.04,SAVINGS
AC00437,10494400000437,CU04899,PR004,BR007,2018-06-10,,ACTIVE,INR,18852.46,CURRENT
AC00438,15677900000438,CU03047,PR001,BR004,2019-05-21,,DORMANT,INR,231741.29,SAVINGS
AC00439,24898900000439,CU01710,PR007,BR007,2021-01-31,,DORMANT,INR,82916.60,FIXED_DEPOSIT
AC00440,43853900000440,CU03022,PR009,BR009,2025-02-16,,ACTIVE,INR,19214.14,FIXED_DEPOSIT
AC00441,99737600000441,CU04610,PR002,BR009,2019-06-24,,ACTIVE,INR,24870.21,SAVINGS
AC00442,13016700000442,CU03193,PR009,BR008,2019-03-27,,DORMANT,INR,243144.55,FIXED_DEPOSIT
AC00443,28579700000443,CU00637,PR008,BR008,2022-12-02,2023-09-12,CLOSED,INR,127863.01,FIXED_DEPOSIT
AC00444,79209300000444,CU01847,PR001,BR010,2022-02-28,2026-08-24,CLOSED,INR,193910.91,SAVINGS
AC00445,79368400000445,CU01225,PR001,BR002,2024-07-12,,ACTIVE,INR,529.98,SAVINGS
AC00446,33090700000446,CU02714,PR007,BR008,2019-07-16,,ACTIVE,INR,13109.44,FIXED_DEPOSIT
AC00447,52448800000447,CU01845,PR005,BR005,2022-10-13,2025-07-18,CLOSED,INR,166675.02,CURRENT
AC00448,51255600000448,CU02290,PR008,BR001,2021-05-20,,DORMANT,INR,242905.05,FIXED_DEPOSIT
AC00449,91111300000449,CU01093,PR002,BR009,2021-12-23,2022-08-19,CLOSED,INR,214596.24,SAVINGS
AC00450,60035600000450,CU04772,PR008,BR003,2019-05-28,,ACTIVE,INR,172108.96,FIXED_DEPOSIT
AC00451,28818300000451,CU01448,PR006,BR010,2020-05-01,,ACTIVE,INR,113952.34,CURRENT
AC00452,31078000000452,CU00586,PR009,BR007,2018-03-31,,DORMANT,INR,50648.53,FIXED_DEPOSIT
AC00453,35727600000453,CU04862,PR009,BR005,2025-02-17,,ACTIVE,INR,5740.85,FIXED_DEPOSIT
AC00454,88325700000454,CU00162,PR004,BR009,2023-11-13,,DORMANT,INR,152690.68,CURRENT
AC00455,59307000000455,CU02953,PR004,BR003,2018-11-21,2023-10-23,CLOSED,INR,166776.56,CURRENT
AC00456,74054300000456,CU02621,PR002,BR004,2020-08-27,2025-06-18,CLOSED,INR,192378.98,SAVINGS
AC00457,83439200000457,CU02306,PR009,BR006,2019-05-01,,ACTIVE,INR,0.00,FIXED_DEPOSIT
AC00458,81914500000458,CU03683,PR005,BR008,2019-10-30,,ACTIVE,INR,224120.09,CURRENT
AC00459,53423800000459,CU01073,PR009,BR009,2020-12-24,,DORMANT,INR,2438.38,FIXED_DEPOSIT
AC00460,52920500000460,CU03868,PR002,BR002,2019-06-10,2020-05-01,CLOSED,INR,12741.81,SAVINGS
AC00461,36341100000461,CU04591,PR001,BR004,2020-06-13,,ACTIVE,INR,18971.73,SAVINGS
AC00462,87438100000462,CU02561,PR009,BR009,2023-04-11,2024-11-26,CLOSED,INR,199048.99,FIXED_DEPOSIT
AC00463,59316400000463,CU01053,PR002,BR003,2023-10-09,,ACTIVE,INR,93670.26,SAVINGS
AC00464,48250900000464,CU00387,PR007,BR009,2023-03-14,,ACTIVE,INR,4522.41,FIXED_DEPOSIT
AC00465,18486000000465,CU01628,PR005,BR006,2025-07-29,,DORMANT,INR,76460.44,CURRENT
AC00466,20622600000466,CU00878,PR002,BR001,2018-01-01,,ACTIVE,INR,15679.51,SAVINGS
AC00467,76097300000467,CU02611,PR009,BR004,2019-02-25,2023-12-22,CLOSED,INR,129042.51,FIXED_DEPOSIT
AC00468,62531200000468,CU02737,PR003,BR003,2024-08-03,,DORMANT,INR,8630.15,SAVINGS
AC00469,84813300000469,CU01662,PR005,BR002,2019-05-30,,DORMANT,INR,245202.90,CURRENT
AC00470,84100400000470,CU00410,PR006,BR004,2022-03-23,,ACTIVE,INR,109184.57,CURRENT
AC00471,81941800000471,CU00509,PR009,BR007,2019-04-13,,DORMANT,INR,46216.02,FIXED_DEPOSIT
AC00472,81645600000472,CU03143,PR007,BR009,2019-08-02,2021-05-08,CLOSED,INR,75418.89,FIXED_DEPOSIT
AC00473,88711900000473,CU04792,PR001,BR002,2021-02-12,2024-09-24,CLOSED,INR,60319.15,SAVINGS
AC00474,21235500000474,CU02559,PR005,BR009,2022-08-27,,DORMANT,INR,17840.76,CURRENT
AC00475,44655000000475,CU02299,PR003,BR010,2025-07-09,2026-08-20,CLOSED,INR,98961.42,SAVINGS
AC00476,96329300000476,CU01733,PR006,BR001,2020-07-18,,DORMANT,INR,249233.29,CURRENT
AC00477,21243200000477,CU01452,PR002,BR002,2024-08-23,,DORMANT,INR,32621.10,SAVINGS
AC00478,93169100000478,CU03575,PR001,BR002,2024-04-06,,ACTIVE,INR,87538.37,SAVINGS
AC00479,37078500000479,CU01822,PR001,BR006,2020-04-18,2023-04-03,CLOSED,INR,219471.88,SAVINGS
AC00480,76774900000480,CU00852,PR007,BR004,2021-03-12,,DORMANT,INR,224169.16,FIXED_DEPOSIT
AC00481,47412700000481,CU03320,PR001,BR009,2020-10-14,2021-08-05,CLOSED,INR,242046.28,SAVINGS
AC00482,37640300000482,CU03416,PR008,BR005,2020-09-12,,DORMANT,INR,135267.96,FIXED_DEPOSIT
AC00483,80188700000483,CU00086,PR001,BR004,2020-03-02,,DORMANT,INR,45034.70,SAVINGS
AC00484,48288300000484,CU01081,PR007,BR007,2019-07-16,,ACTIVE,INR,2642.57,FIXED_DEPOSIT
AC00485,13148600000485,CU04766,PR008,BR005,2021-07-30,,DORMANT,INR,50157.24,FIXED_DEPOSIT
AC00486,36564100000486,CU02857,PR004,BR008,2018-04-30,,ACTIVE,INR,181600.15,CURRENT
