card_id,account_id,customer_id,card_number,card_type,issue_date,expiry_date,card_status
CA00258,AC07715,CU03563,7502-8144-5841-0725,DEBIT,2024-08-27,2027-08-27,ACTIVE
CA00259,AC06765,CU02518,5643-1905-9885-2534,CREDIT,2024-07-28,2027-07-28,BLOCKED
CA00260,AC00374,CU03304,8996-0645-1986-4602,DEBIT,2023-08-23,2027-08-23,BLOCKED
CA00261,AC03082,CU03647,2545-8262-7779-8643,CREDIT,2024-11-30,2028-11-30,BLOCKED
CA00262,AC02858,CU01896,1808-4558-6106-3793,DEBIT,2024-06-13,2027-06-13,BLOCKED
CA00263,AC06092,CU04196,1819-4828-1039-8176,CREDIT,2023-12-03,2027-12-03,EXPIRED
CA00264,AC00129,CU03754,6695-2242-2645-2941,CREDIT,2023-08-25,2027-08-25,EXPIRED
CA00265,AC01852,CU03634,9728-4807-2297-3370,DEBIT,2021-04-01,2025-04-01,EXPIRED
CA00266,AC05478,CU00505,8288-8928-3112-8119,CREDIT,2022-08-26,2026-08-26,BLOCKED
CA00267,AC06403,CU02716,2570-8084-3962-3969,CREDIT,2023-09-25,2027-09-25,EXPIRED
CA00268,AC04171,CU04374,2062-5670-1973-5107,DEBIT,2024-10-03,2027-10-03,ACTIVE
CA00269,AC04808,CU03252,4612-6745-4863-1198,DEBIT,2021-12-09,2025-12-09,ACTIVE
CA00270,AC00171,CU01270,7612-3408-1009-2930,CREDIT,2021-01-01,2026-01-01,ACTIVE
CA00271,AC02382,CU02441,9496-8193-8420-6306,DEBIT,2024-11-12,2028-11-12,EXPIRED
CA00272,AC02512,CU04427,3440-2762-9742-9589,CREDIT,2022-07-15,2027-07-15,ACTIVE
CA00273,AC02910,CU00026,5397-9598-3336-1784,CREDIT,2022-09-11,2025-09-11,ACTIVE
CA00274,AC02595,CU00475,8353-7751-8028-8050,CREDIT,2022-04-06,2026-04-06,ACTIVE
CA00275,AC05153,CU00634,4132-1632-6575-6876,CREDIT,2022-11-24,2027-11-24,ACTIVE
CA00276,AC02005,CU03088,7478-2453-3336-8673,DEBIT,2025-04-29,2030-04-29,EXPIRED
CA00277,AC07496,CU02562,5566-2850-0189-0347,DEBIT,2022-01-29,2026-01-29,ACTIVE
CA00278,AC01002,CU03602,5460-6724-2715-2142,DEBIT,2025-02-07,2030-02-07,EXPIRED
CA00279,AC06601,CU04111,4179-2371-2768-7724,CREDIT,2021-12-05,2024-12-05,BLOCKED
CA00280,AC07506,CU04899,4409-7282-5722-6385,CREDIT,2025-01-23,2030-01-23,EXPIRED
CA00281,AC05866,CU00366,5628-2755-5662-6126,DEBIT,2025-07-08,2028-07-08,BLOCKED
CA00282,AC02426,CU03409,5853-8063-7381-8119,DEBIT,2022-04-07,2027-04-07,ACTIVE
CA00283,AC06395,CU03400,6379-9500-7384-3885,CREDIT,2024-02-09,2028-02-09,EXPIRED
CA00284,AC06670,CU00475,0001-7987-6159-2839,CREDIT,2025-06-05,2028-06-05,BLOCKED
CA00285,AC06629,CU02584,4106-7762-6795-1425,DEBIT,2020-01-27,2024-01-27,EXPIRED
CA00286,AC02528,CU04369,3824-6093-9449-9273,DEBIT,2020-12-12,2025-12-12,EXPIRED
CA00287,AC07211,CU00903,1864-2622-8386-5115,DEBIT,2024-11-08,2029-11-08,BLOCKED
CA00288,AC05836,CU01443,0900-4608-0151-2191,CREDIT,2023-02-10,2027-02-10,BLOCKED
CA00289,AC02498,CU02962,9462-5651-0168-2791,DEBIT,2020-09-11,2025-09-11,EXPIRED
CA00290,AC00946,CU03675,6751-2161-1507-4338,CREDIT,2025-05-02,2030-05-02,BLOCKED
CA00291,AC01815,CU00193,0571-0818-6264-2974,DEBIT,2020-09-23,2025-09-23,ACTIVE
CA00292,AC05756,CU01246,4244-9995-0732-2697,CREDIT,2024-12-22,2027-12-22,EXPIRED
CA00293,AC01212,CU01155,8527-0534-6273-1014,CREDIT,2020-03-29,2025-03-29,BLOCKED
CA00294,AC03496,CU03727,7251-7305-0614-7367,CREDIT,2022-02-08,2027-02-08,BLOCKED
CA00295,AC05163,CU01512,4457-8133-8601-3236,DEBIT,2025-06-09,2029-06-09,BLOCKED
CA00296,AC00527,CU03424,3032-0538-2277-1265,DEBIT,2024-11-22,2029-11-22,ACTIVE
CA00297,AC05987,CU00171,4418-1948-0870-2824,DEBIT,2023-03-27,2028-03-27,BLOCKED
CA00298,AC02737,CU03669,1626-4861-1661-6536,DEBIT,2020-08-16,2023-08-16,EXPIRED
CA00299,AC01258,CU03335,6546-0358-8241-4352,DEBIT,2025-06-02,2028-06-02,ACTIVE
CA00300,AC06194,CU04883,0467-0040-9027-1535,DEBIT,2023-02-20,2026-02-20,BLOCKED
CA00301,AC07114,CU02444,5876-1919-9984-1017,DEBIT,2021-08-02,2024-08-02,BLOCKED
CA00302,AC04672,CU04204,3868-0019-0357-5790,CREDIT,2023-01-09,2027-01-09,BLOCKED
CA00303,AC00252,CU03305,7985-5730-0386-1662,DEBIT,2023-02-16,2027-02-16,BLOCKED
CA00304,AC03388,CU04941,8258-1737-8619-7323,DEBIT,2022-02-24,2026-02-24,BLOCKED
CA00305,AC07994,CU04102,7530-3036-2417-0727,DEBIT,2021-06-17,2025-06-17,EXPIRED
CA00306,AC04440,CU04405,6728-4805-5144-4484,DEBIT,2024-01-01,2028-01-01,ACTIVE
CA00307,AC07320,CU03233,2948-4096-7424-1007,CREDIT,2024-05-22,2029-05-22,ACTIVE
CA00308,AC07137,CU03742,3407-8901-5179-7971,CREDIT,2022-03-18,2027-03-18,BLOCKED
CA00309,AC03964,CU03062,2397-0253-8830-4716,CREDIT,2025-07-04,2030-07-04,EXPIRED
CA00310,AC07817,CU01228,3153-8809-2892-9798,CREDIT,2022-11-30,2025-11-30,EXPIRED
CA00311,AC01562,CU03375,0638-9423-1295-9331,DEBIT,2020-04-11,2023-04-11,EXPIRED
CA00312,AC03970,CU01916,6971-1815-5376-3533,CREDIT,2023-07-14,2026-07-14,BLOCKED
CA00313,AC02357,CU01913,7430-5324-4750-5989,CREDIT,2024-12-02,2028-12-02,ACTIVE
CA00314,AC04078,CU03254,5231-5565-2399-2714,CREDIT,2020-01-30,2025-01-30,EXPIRED
CA00315,AC03969,CU00282,0156-5296-1663-6539,CREDIT,2024-04-14,2028-04-14,ACTIVE
CA00316,AC01385,CU02042,2568-6475-3249-4462,DEBIT,2022-02-05,2025-02-05,EXPIRED
CA00317,AC01796,CU01497,1196-0437-3925-1339,CREDIT,2022-07-14,2027-07-14,ACTIVE
CA00318,AC07305,CU00489,0418-8863-4843-6762,CREDIT,2021-01-02,2024-01-02,ACTIVE
CA00319,AC06767,CU03286,6272-3137-7853-7814,CREDIT,2021-04-07,2024-04-07,EXPIRED
CA00320,AC00830,CU00353,2654-9812-6249-1944,CREDIT,2021-05-02,2025-05-02,ACTIVE
CA00321,AC03680,CU02421,6402-5603-4108-9453,CREDIT,2025-07-30,2029-07-30,BLOCKED
CA00322,AC07298,CU03720,3362-5203-5690-4496,CREDIT,2021-02-17,2026-02-17,ACTIVE
CA00323,AC00759,CU02001,7328-4855-7677-1767,DEBIT,2022-03-15,2026-03-15,BLOCKED
CA00324,AC00312,CU02593,4728-0317-1888-2474,DEBIT,2022-11-26,2026-11-26,EXPIRED
CA00325,AC05636,CU00022,1749-5337-2836-2260,CREDIT,2025-08-31,2029-08-31,BLOCKED
CA00326,AC04295,CU02016,3944-1264-3828-2928,DEBIT,2023-03-05,2028-03-05,EXPIRED
CA00327,AC03796,CU01294,8974-8626-8887-6032,DEBIT,2020-08-18,2024-08-18,BLOCKED
CA00328,AC05986,CU03939,8954-7095-9228-4412,CREDIT,2023-02-08,2027-02-08,EXPIRED
CA00329,AC01147,CU02864,2389-4901-5710-6076,CREDIT,2021-03-29,2025-03-29,BLOCKED
CA00330,AC05132,CU02807,5197-9305-1250-4362,CREDIT,2022-08-01,2025-08-01,EXPIRED
CA00331,AC05932,CU01901,1540-3797-7897-7057,CREDIT,2022-04-07,2025-04-07,EXPIRED
CA00332,AC02849,CU04120,3326-3967-4467-4927,DEBIT,2020-09-30,2023-09-30,EXPIRED
CA00333,AC07989,CU01692,8349-2983-7235-0160,CREDIT,2020-03-08,2025-03-08,EXPIRED
CA00334,AC06005,CU02741,6095-0990-2265-9874,DEBIT,2020-07-06,2024-07-06,BLOCKED
CA00335,AC01591,CU00526,2318-7574-5061-8350,DEBIT,2023-10-24,2028-10-24,ACTIVE
CA00336,AC03164,CU03796,1680-8712-7798-1258,DEBIT,2020-06-26,2025-06-26,EXPIRED
CA00337,AC02867,CU00156,3207-0954-7132-2687,CREDIT,2023-02-17,2027-02-17,BLOCKED
CA00338,AC04708,CU04240,1910-7446-5834-4417,DEBIT,2021-04-23,2025-04-23,ACTIVE
CA00339,AC03125,CU04922,5574-3184-7101-4587,CREDIT,2024-11-03,2028-11-03,ACTIVE
CA00340,AC02985,CU04606,9331-7277-7488-3884,CREDIT,2025-10-17,2029-10-17,EXPIRED
CA00341,AC01052,CU00685,9379-2151-2888-6700,DEBIT,2025-06-02,2028-06-02,BLOCKED
CA00342,AC07820,CU00704,0624-4902-0995-7848,CREDIT,2023-10-18,2027-10-18,EXPIRED
CA00343,AC03394,CU00646,5359-2163-0110-1862,DEBIT,2024-08-08,2027-08-08,ACTIVE
CA00344,AC06580,CU02440,3910-0505-1596-4704,CREDIT,2022-07-22,2025-07-22,ACTIVE
CA00345,AC02114,CU00728,0795-7129-4332-6959,CREDIT,2021-12-18,2024-12-18,BLOCKED
CA00346,AC00764,CU04445,5832-8458-1993-1275,DEBIT,2025-04-04,2028-04-04,ACTIVE
CA00347,AC04017,CU00013,2009-2985-9479-5256,DEBIT,2023-02-28,2028-02-28,EXPIRED
CA00348,AC01363,CU01609,7451-1579-6713-4588,DEBIT,2022-09-07,2026-09-07,EXPIRED
CA00349,AC01097,CU00440,0256-0228-6779-7400,CREDIT,2020-09-29,2023-09-29,BLOCKED
CA00350,AC02895,CU04501,3302-8874-3029-6324,CREDIT,2024-07-12,2029-07-12,BLOCKED
CA00351,AC06702,CU02776,5918-4467-4391-8673,DEBIT,2020-11-20,2023-11-20,BLOCKED
CA00352,AC06734,CU00891,5502-4346-9954-9877,CREDIT,2024-03-21,2029-03-21,BLOCKED
CA00353,AC05708,CU03287,1514-6638-8093-2617,CREDIT,2025-07-17,2029-07-17,ACTIVE
CA00354,AC00244,CU00933,0430-0780-5912-9157,DEBIT,2021-02-05,2025-02-05,EXPIRED
CA00355,AC00747,CU03197,4181-6377-4342-8220,CREDIT,2022-11-06,2026-11-06,EXPIRED
CA00356,AC01673,CU02374,3359-9089-4329-5578,DEBIT,2022-08-20,2026-08-20,EXPIRED
CA00357,AC02314,CU04411,6856-2518-8423-7503,CREDIT,2021-03-03,2024-03-03,BLOCKED
CA00358,AC05256,CU04578,2844-9526-3694-0085,DEBIT,2020-02-02,2023-02-02,BLOCKED
CA00359,AC05372,CU01657,7052-2907-6801-5964,CREDIT,2023-12-29,2027-12-29,ACTIVE
CA00360,AC02276,CU00705,8397-9194-3022-8918,DEBIT,2023-07-23,2028-07-23,EXPIRED
CA00361,AC05733,CU02991,0167-8105-0988-5942,DEBIT,2020-09-04,2025-09-04,BLOCKED
CA00362,AC03426,CU03930,7148-7434-2434-2257,CREDIT,2021-01-31,2026-01-31,EXPIRED
CA00363,AC04286,CU01439,1247-9005-0121-1414,DEBIT,2020-12-26,2023-12-26,ACTIVE
CA00364,AC01360,CU00767,1010-4286-1502-5774,DEBIT,2022-08-31,2026-08-31,BLOCKED
CA00365,AC00055,CU01922,2815-5064-6573-5459,CREDIT,2025-02-24,2028-02-24,ACTIVE
CA00366,AC03175,CU03509,9004-4367-4154-8974,CREDIT,2025-07-16,2030-07-16,BLOCKED
CA00367,AC02099,CU02076,8677-5311-0685-4355,DEBIT,2021-05-14,2025-05-14,ACTIVE
CA00368,AC02618,CU00585,1056-9660-0757-0038,CREDIT,2021-01-16,2026-01-16,BLOCKED
CA00369,AC06297,CU00542,7613-1247-4749-3062,DEBIT,2021-11-06,2024-11-06,ACTIVE
CA00370,AC07865,CU03955,2372-3083-1072-4616,CREDIT,2023-02-10,2027-02-10,ACTIVE
CA00371,AC00581,CU02240,2605-8159-2243-9253,DEBIT,2022-03-30,2025-03-30,BLOCKED
CA00372,AC02884,CU00226,6970-8731-0541-3749,DEBIT,2024-09-27,2029-09-27,BLOCKED
CA00373,AC04522,CU04895,0274-0431-1432-0450,DEBIT,2025-12-04,2028-12-04,BLOCKED
CA00374,AC04297,CU04934,0827-2445-7286-0442,CREDIT,2025-12-22,2028-12-22,EXPIRED
CA00375,AC00241,CU03551,5197-6514-2651-8629,DEBIT,2025-09-08,2029-09-08,BLOCKED
CA00376,AC04656,CU04172,9398-2458-7158-3599,DEBIT,2022-01-27,2025-01-27,BLOCKED
CA00377,AC03866,CU04520,2213-8031-8151-9438,CREDIT,2021-08-12,2025-08-12,EXPIRED
CA00378,AC04044,CU04307,5705-9593-8517-4977,DEBIT,2025-06-07,2030-06-07,BLOCKED
CA00379,AC00888,CU02809,5085-9539-1471-5745,CREDIT,2022-09-23,2025-09-23,BLOCKED
CA00380,AC04611,CU04005,2089-3882-2341-9945,CREDIT,2023-04-22,2026-04-22,BLOCKED
CA00381,AC06613,CU01679,4419-3892-2250-7705,DEBIT,2024-08-31,2028-08-31,BLOCKED
CA00382,AC03270,CU03772,6230-8751-0765-5323,CREDIT,2022-09-28,2026-09-28,EXPIRED
CA00383,AC04892,CU01106,2970-8942-0480-7347,DEBIT,2022-06-30,2025-06-30,EXPIRED
CA00384,AC03594,CU01310,9545-6125-0778-5017,DEBIT,2020-06-12,2025-06-12,ACTIVE
CA00385,AC01629,CU01552,3640-1397-3782-7075,DEBIT,2023-10-23,2027-10-23,EXPIRED
CA00386,AC03652,CU00761,6040-2607-8091-0869,DEBIT,2020-01-05,2023-01-05,EXPIRED
CA00387,AC06422,CU01871,6321-1087-2618-2777,DEBIT,2024-09-19,2029-09-19,ACTIVE
CA00388,AC04940,CU03270,7014-7431-7116-5305,CREDIT,2023-09-14,2026-09-14,ACTIVE
CA00389,AC00151,CU01852,9615-2682-2086-7329,DEBIT,2023-04-25,2027-04-25,BLOCKED
CA00390,AC06574,CU04217,7023-7194-9831-8293,DEBIT,2024-07-27,2028-07-27,EXPIRED
CA00391,AC00487,CU03759,0368-6102-1616-2047,DEBIT,2020-07-07,2025-07-07,ACTIVE
CA00392,AC03324,CU04224,4422-3996-2128-8806,CREDIT,2022-11-06,2025-11-06,EXPIRED
CA00393,AC06900,CU01521,5594-2865-4352-1137,CREDIT,2022-06-22,2027-06-22,BLOCKED
CA00394,AC07520,CU03098,2841-6684-2004-9782,DEBIT,2025-08-07,2028-08-07,ACTIVE
CA00395,AC02421,CU02617,6187-1200-7813-0590,DEBIT,2023-06-28,2026-06-28,ACTIVE
CA00396,AC05333,CU00599,5241-3233-7775-5944,CREDIT,2020-10-18,2024-10-18,EXPIRED
CA00397,AC05512,CU02971,4944-1427-1499-3488,CREDIT,2020-02-21,2023-02-21,ACTIVE
CA00398,AC05800,CU03910,8508-2341-0135-7987,CREDIT,2024-08-04,2027-08-04,EXPIRED
CA00399,AC06036,CU00057,0984-7645-1343-9433,CREDIT,2021-08-15,2026-08-15,ACTIVE
CA00400,AC02947,CU01526,1196-3858-5560-4317,CREDIT,2024-12-27,2028-12-27,ACTIVE
CA00401,AC07183,CU02317,8453-7279-3767-8389,CREDIT,2020-03-24,2023-03-24,EXPIRED
CA00402,AC01403,CU04977,9576-5099-8003-8807,CREDIT,2021-05-26,2026-05-26,EXPIRED
CA00403,AC01125,CU03946,3557-9150-4675-6831,CREDIT,2022-12-31,2025-12-31,ACTIVE
CA00404,AC07285,CU02459,1583-1689-3520-1219,DEBIT,2024-07-10,2029-07-10,ACTIVE
CA00405,AC01951,CU04479,5386-6814-3045-2426,DEBIT,2020-01-08,2025-01-08,ACTIVE
CA00406,AC03827,CU01792,9417-1286-4091-7325,DEBIT,2020-06-07,2025-06-07,ACTIVE
CA00407,AC05519,CU02628,0979-6954-8165-3555,DEBIT,2020-05-26,2023-05-26,EXPIRED
CA00408,AC01890,CU04909,7988-2744-2709-8748,DEBIT,2023-01-23,2027-01-23,BLOCKED
CA00409,AC00301,CU04883,4455-4722-6941-8275,CREDIT,2025-12-06,2030-12-06,BLOCKED
CA00410,AC04280,CU03520,0365-4917-2530-2769,DEBIT,2022-06-08,2027-06-08,ACTIVE
CA00411,AC01196,CU04244,4723-5405-2224-9336,CREDIT,2020-08-09,2023-08-09,ACTIVE
CA00412,AC00592,CU02749,6319-3812-1921-5633,CREDIT,2020-10-09,2024-10-09,EXPIRED
CA00413,AC01368,CU00024,1671-1978-3663-4664,DEBIT,2022-10-20,2026-10-20,ACTIVE
CA00414,AC04847,CU01043,0405-7572-5250-7869,DEBIT,2025-01-24,2029-01-24,BLOCKED
CA00415,AC01116,CU01397,6868-4973-0087-9624,CREDIT,2023-02-04,2026-02-04,ACTIVE
CA00416,AC01427,CU01494,3255-7168-8992-3442,DEBIT,2022-06-25,2026-06-25,ACTIVE
CA00417,AC03178,CU02392,5293-9918-8033-1086,CREDIT,2021-03-22,2025-03-22,EXPIRED
CA00418,AC03826,CU01737,1048-4293-3637-1381,CREDIT,2025-01-29,2028-01-29,BLOCKED
CA00419,AC04381,CU04459,0872-6817-6345-6245,CREDIT,2024-04-15,2029-04-15,EXPIRED
CA00420,AC03150,CU03670,4038-0222-5425-3268,DEBIT,2025-01-14,2028-01-14,BLOCKED
CA00421,AC02169,CU00478,7877-9754-9504-8117,CREDIT,2022-06-04,2027-06-04,EXPIRED
CA00422,AC03545,CU01363,0187-2732-4020-2352,DEBIT,2025-06-26,2028-06-26,EXPIRED
CA00423,AC01209,CU03542,5093-3142-2305-3114,DEBIT,2020-08-10,2025-08-10,BLOCKED
CA00424,AC00899,CU02009,6725-7272-4250-8858,DEBIT,2025-01-31,2030-01-31,EXPIRED
CA00425,AC05468,CU01406,5237-7371-4278-4479,DEBIT,2023-08-05,2026-08-05,BLOCKED
CA00426,AC06923,CU03166,8735-8479-2045-7681,DEBIT,2023-10-07,2028-10-07,BLOCKED
CA00427,AC06819,CU02637,2123-9049-8894-3446,DEBIT,2025-10-21,2030-10-21,ACTIVE
CA00428,AC06081,CU00129,0714-0847-6909-4191,CREDIT,2024-07-12,2027-07-12,EXPIRED
CA00429,AC05339,CU00299,8817-0653-9364-4918,DEBIT,2021-09-24,2026-09-24,EXPIRED
CA00430,AC07052,CU04814,6410-1563-2023-2193,CREDIT,2020-08-07,2023-08-07,EXPIRED
CA00431,AC02244,CU00133,3867-1752-0579-9627,DEBIT,2021-06-13,2024-06-13,BLOCKED
CA00432,AC05238,CU01527,7006-3567-7733-0579,DEBIT,2022-05-17,2025-05-17,ACTIVE
CA00433,AC05719,CU03446,8637-3952-8308-4797,CREDIT,2022-12-28,2025-12-28,BLOCKED
CA00434,AC02501,CU00683,1052-0897-1886-3416,DEBIT,2021-11-09,2025-11-09,EXPIRED
CA00435,AC06717,CU04127,5486-4406-8483-2157,DEBIT,2024-02-26,2029-02-26,EXPIRED
CA00436,AC02394,CU00335,4446-8873-8312-0381,CREDIT,2022-07-18,2025-07-18,BLOCKED
CA00437,AC01457,CU03950,9889-2226-9777-7776,CREDIT,2024-07-11,2027-07-11,EXPIRED
CA00438,AC02013,CU04487,6320-9954-2051-9022,DEBIT,2023-06-02,2027-06-02,BLOCKED
CA00439,AC01266,CU01877,4186-1202-9023-0642,DEBIT,2025-10-11,2030-10-11,BLOCKED
CA00440,AC02819,CU04836,9807-8306-8651-7335,CREDIT,2020-07-27,2024-07-27,BLOCKED
CA00441,AC06570,CU03848,4559-4422-0866-6747,CREDIT,2023-10-15,2028-10-15,EXPIRED
CA00442,AC01357,CU00893,9582-5123-5119-1895,DEBIT,2025-02-26,2029-02-26,BLOCKED
CA00443,AC05792,CU02982,5992-9230-0615-7043,CREDIT,2022-07-14,2027-07-14,BLOCKED
CA00444,AC03733,CU01154,0043-5268-6401-9723,CREDIT,2023-01-14,2026-01-14,BLOCKED
CA00445,AC06023,CU03570,1122-4090-4667-9309,CREDIT,2021-12-20,2026-12-20,ACTIVE
CA00446,AC03863,CU02838,2887-3263-9677-0617,DEBIT,2023-04-24,2027-04-24,EXPIRED
CA00447,AC06132,CU01548,0413-8097-4655-2918,CREDIT,2020-06-18,2023-06-18,ACTIVE
CA00448,AC02579,CU01269,6649-1969-5100-0427,CREDIT,2021-08-20,2026-08-20,BLOCKED
CA00449,AC06028,CU00334,7772-1253-5674-3813,CREDIT,2023-09-30,2027-09-30,EXPIRED
CA00450,AC07783,CU02583,2806-1463-0025-9975,DEBIT,2023-03-20,2028-03-20,ACTIVE
CA00451,AC03326,CU04150,1559-2168-3444-0339,DEBIT,2020-09-07,2025-09-07,ACTIVE
CA00452,AC07760,CU02600,6556-9843-2940-4869,CREDIT,2021-05-12,2026-05-12,ACTIVE
CA00453,AC05422,CU00647,9208-2529-3910-4993,DEBIT,2024-07-28,2028-07-28,ACTIVE
CA00454,AC05812,CU01571,1514-6434-2440-1560,CREDIT,2024-02-23,2029-02-23,BLOCKED
CA00455,AC01536,CU04433,8302-2609-5657-5295,DEBIT,2023-12-11,2028-12-11,EXPIRED
CA00456,AC07847,CU00489,5340-6137-1596-7625,DEBIT,2022-03-08,2026-03-08,BLOCKED
CA00457,AC06791,CU01804,0645-2032-8835-4835,CREDIT,2024-07-10,2028-07-10,ACTIVE
CA00458,AC05403,CU00204,1990-7792-6606-3624,DEBIT,2025-03-21,2028-03-21,ACTIVE
CA00459,AC02412,CU01672,8058-6077-6336-8450,DEBIT,2021-07-22,2025-07-22,ACTIVE
CA00460,AC07845,CU02519,5419-9134-6739-0331,DEBIT,2022-01-07,2026-01-07,EXPIRED
CA00461,AC00334,CU01536,1039-6728-6962-4991,CREDIT,2021-03-05,2024-03-05,EXPIRED
CA00462,AC02835,CU00025,1615-1779-3000-8051,DEBIT,2025-04-10,2028-04-10,ACTIVE
CA00463,AC00282,CU02916,6509-2252-9723-4045,CREDIT,2023-02-27,2027-02-27,BLOCKED
CA00464,AC04681,CU00611,7365-0192-0743-3042,CREDIT,2020-10-08,2025-10-08,ACTIVE
CA00465,AC03477,CU02810,1136-3485-2735-6238,CREDIT,2025-03-13,2028-03-13,BLOCKED
CA00466,AC00552,CU00549,6570-1173-6097-1179,CREDIT,2021-09-08,2024-09-08,BLOCKED
CA00467,AC01099,CU03127,9778-3760-4320-0963,DEBIT,2023-02-11,2027-02-11,BLOCKED
CA00468,AC03386,CU00610,3921-9490-6277-9053,DEBIT,2023-03-02,2027-03-02,ACTIVE
CA00469,AC00763,CU03529,1766-1669-7975-5271,CREDIT,2024-06-30,2027-06-30,ACTIVE
CA00470,AC07828,CU04441,9121-9961-2419-0215,DEBIT,2023-12-22,2026-12-22,BLOCKED
CA00471,AC05008,CU00826,0312-0983-5170-0667,DEBIT,2025-08-06,2028-08-06,BLOCKED
CA00472,AC06372,CU01486,9522-2053-5381-9606,CREDIT,2023-06-03,2026-06-03,ACTIVE
CA00473,AC01700,CU04958,8462-9769-0580-3822,CREDIT,2025-11-03,2029-11-03,BLOCKED
CA00474,AC02644,CU01492,2655-7024-3934-5461,DEBIT,2021-06-24,2025-06-24,EXPIRED
CA00475,AC04153,CU01525,7039-2985-9676-7387,CREDIT,2024-12-30,2028-12-30,BLOCKED
CA00476,AC03554,CU01001,2503-7486-3705-9691,CREDIT,2024-10-08,2027-10-08,EXPIRED
CA00477,AC07113,CU04382,8888-4056-8001-1223,DEBIT,2024-08-18,2028-08-18,BLOCKED
CA00478,AC06251,CU02012,0490-3239-8032-0288,DEBIT,2025-02-25,2028-02-25,ACTIVE
CA00479,AC03066,CU04754,5135-3288-7873-5072,CREDIT,2023-09-15,2027-09-15,ACTIVE
CA00480,AC05728,CU01237,7642-2116-7585-5610,DEBIT,2025-07-06,2029-07-06,EXPIRED
CA00481,AC05052,CU01339,7676-1686-9757-4777,DEBIT,2025-03-31,2028-03-31,EXPIRED
CA00482,AC05231,CU04623,6531-0254-6252-5257,CREDIT,2023-11-02,2028-11-02,BLOCKED
CA00483,AC00434,CU04296,9751-8451-7947-3451,CREDIT,2020-05-18,2023-05-18,EXPIRED
CA00484,AC07747,CU02832,9378-8447-8929-9468,CREDIT,2021-01-17,2024-01-17,BLOCKED
CA00485,AC02422,CU04940,6513-6157-9857-0094,DEBIT,2023-06-12,2026-06-12,EXPIRED
CA00486,AC02288,CU01481,4977-3765-1181-0941,CREDIT,2022-07-03,2025-07-03,BLOCKED
CA00487,AC05571,CU00277,8689-2466-6573-3265,CREDIT,2020-03-31,2025-03-31,EXPIRED
CA00488,AC04015,CU03873,9493-7205-3142-9622,DEBIT,2024-03-24,2027-03-24,EXPIRED
CA00489,AC02894,CU01506,3266-5009-8854-1383,DEBIT,2025-07-09,2028-07-09,BLOCKED
CA00490,AC05998,CU02012,4333-7167-9127-0469,CREDIT,2023-12-25,2028-12-25,EXPIRED
CA00491,AC03466,CU00212,6256-0928-3254-4289,CREDIT,2020-09-10,2023-09-10,EXPIRED
CA00492,AC07276,CU04640,5240-6077-1531-0798,DEBIT,2023-01-06,2027-01-06,ACTIVE
CA00493,AC02515,CU00647,8229-9411-7653-1892,CREDIT,2024-12-07,2027-12-07,BLOCKED
CA00494,AC01981,CU01487,3886-2030-9757-3836,CREDIT,2025-10-21,2029-10-21,EXPIRED
CA00495,AC06054,CU02645,5840-9755-1251-3376,DEBIT,2020-11-02,2025-11-02,ACTIVE
CA00496,AC01145,CU00545,0752-4371-7499-3151,DEBIT,2020-01-07,2025-01-07,BLOCKED
CA00497,AC07151,CU01235,5119-0939-3807-2163,CREDIT,2024-06-21,2028-06-21,EXPIRED
CA00498,AC05085,CU03181,6500-4886-0570-5371,DEBIT,2022-12-16,2026-12-16,EXPIRED
CA00499,AC02107,CU02323,5893-8569-0970-1729,DEBIT,2025-02-15,2028-02-15,EXPIRED
CA00500,AC01690,CU01004,9009-3557-6918-0657,DEBIT,2024-02-18,2028-02-18,ACTIVE
CA00501,AC01937,CU03311,0802-3229-1168-1623,DEBIT,2024-03-07,2028-03-07,EXPIRED
CA00502,AC07642,CU02534,7479-5201-3347-4367,CREDIT,2023-02-27,2027-02-27,ACTIVE
CA00503,AC00939,CU00461,1922-3827-5752-4736,CREDIT,2020-06-25,2023-06-25,EXPIRED
CA00504,AC06413,CU00688,1993-0479-8485-6060,DEBIT,2021-04-12,2025-04-12,BLOCKED
CA00505,AC03118,CU04580,0381-8591-5502-2480,DEBIT,2021-06-08,2026-06-08,BLOCKED
CA00506,AC05258,CU01415,9426-5681-3872-5793,CREDIT,2022-06-20,2025-06-20,EXPIRED
CA00507,AC04998,CU03149,2818-8375-8346-5104,CREDIT,2022-03-16,2027-03-16,ACTIVE
CA00508,AC04373,CU00129,2992-5036-7642-9781,CREDIT,2020-01-08,2024-01-08,EXPIRED
CA00509,AC04460,CU04283,0817-0395-4572-6944,DEBIT,2025-06-06,2029-06-06,EXPIRED
CA00510,AC03262,CU02884,5704-4461-7613-9288,CREDIT,2022-12-02,2026-12-02,ACTIVE
CA00511,AC06397,CU00052,1661-7500-6446-4828,CREDIT,2025-03-03,2029-03-03,BLOCKED
CA00512,AC02809,CU01793,4439-9294-5781-1763,DEBIT,2022-01-28,2025-01-28,ACTIVE
CA00513,AC05751,CU03938,8606-0321-2494-0637,DEBIT,2024-03-02,2029-03-02,EXPIRED
CA00514,AC07081,CU03895,0802-0971-0786-5501,CREDIT,2021-04-10,2025-04-10,BLOCKED
CA00515,AC00902,CU00488,6581-0991-2858-3994,DEBIT,2023-11-10,2028-11-10,EXPIRED
